training_005.png,NORMAL,115,149,134,169
training_005.png,BITE,2,86,22,106
training_005.png,BITE,82,155,101,172
training_005.png,NORMAL,39,195,58,215
training_006.png,BITE,200,116,215,133
training_006.png,NORMAL,136,133,157,154
training_006.png,NORMAL,157,1,177,21
training_006.png,BITE,201,11,214,26
training_006.png,BITE,0,45,18,65
training_006.png,NORMAL,70,4,91,23
training_006.png,NORMAL,172,128,193,147
training_006.png,NORMAL,18,170,37,190
training_006.png,NORMAL,93,134,113,155
training_006.png,BITE,61,151,80,171
training_006.png,NORMAL,107,196,128,217
training_006.png,NORMAL,130,171,150,192
training_006.png,NORMAL,154,197,174,217
training_006.png,BITE,30,133,45,147
training_006.png,NORMAL,85,43,106,64
training_006.png,NORMAL,41,68,62,88
training_006.png,NORMAL,136,200,156,217
training_006.png,BITE,136,85,155,103
training_006.png,NORMAL,148,128,169,148
training_006.png,NORMAL,124,108,145,128
training_006.png,NORMAL,104,104,124,124
training_006.png,BITE,110,24,129,42
training_006.png,NORMAL,41,197,62,217
training_007.png,NORMAL,109,154,130,174
training_007.png,NORMAL,22,70,43,91
training_007.png,NORMAL,44,61,67,82
training_007.png,NORMAL,172,107,193,126
training_007.png,NORMAL,69,27,88,48
training_007.png,NORMAL,16,198,36,217
training_007.png,BITE,138,147,157,164
training_007.png,BITE,192,21,211,41
training_007.png,NORMAL,92,150,111,173
training_007.png,NORMAL,176,195,200,215
training_007.png,BITE,0,155,17,172
training_007.png,BITE,174,90,195,109
training_007.png,NORMAL,176,41,197,62
training_007.png,NORMAL,39,125,61,146
training_007.png,BITE,113,67,132,86
training_007.png,BITE,60,193,80,212
training_007.png,NORMAL,133,200,154,217
training_007.png,NORMAL,169,66,190,87
training_007.png,BITE,69,155,87,174
training_007.png,BITE,175,5,195,26
training_007.png,BITE,84,87,104,108
training_007.png,NORMAL,62,2,83,21
training_007.png,BITE,47,111,66,132
training_007.png,BITE,147,6,167,24
training_007.png,NORMAL,23,155,44,174
training_007.png,BITE,84,131,104,150
training_007.png,BITE,103,19,118,34
training_007.png,NORMAL,43,82,62,103
training_007.png,BITE,117,175,134,192
training_008.png,NORMAL,132,176,152,198
training_008.png,NORMAL,4,174,24,194
training_008.png,NORMAL,150,70,172,92
training_008.png,BITE,157,1,176,21
training_008.png,BITE,128,148,146,168
training_008.png,BITE,52,156,69,171
training_008.png,BITE,64,45,83,65
training_008.png,BITE,26,72,46,91
training_008.png,NORMAL,18,24,40,44
training_008.png,NORMAL,21,87,42,108
training_008.png,BITE,24,48,44,68
training_008.png,NORMAL,111,108,132,129
training_008.png,BITE,4,113,20,128
training_008.png,BITE,111,166,133,186
training_008.png,NORMAL,111,69,131,91
training_008.png,BITE,64,65,81,80
training_008.png,BITE,152,196,170,215
training_008.png,BITE,0,3,20,22
training_008.png,BITE,198,134,215,149
training_008.png,NORMAL,176,196,198,217
training_008.png,BITE,107,157,126,177
training_008.png,NORMAL,107,123,128,144
training_008.png,BITE,21,200,41,217
training_008.png,BITE,179,88,198,109
training_008.png,NORMAL,194,60,215,82
training_008.png,BITE,112,24,129,43
training_008.png,BITE,45,43,66,62
training_009.png,NORMAL,29,41,49,60
training_009.png,NORMAL,5,131,26,151
training_009.png,BITE,130,156,150,176
training_009.png,BITE,151,179,168,196
training_009.png,NORMAL,84,18,105,40
training_009.png,NORMAL,62,147,82,167
training_009.png,NORMAL,22,194,43,213
training_009.png,NORMAL,94,177,115,198
training_009.png,NORMAL,66,128,85,149
training_009.png,NORMAL,85,195,107,215
training_009.png,NORMAL,0,60,17,81
training_009.png,BITE,197,134,215,152
training_009.png,BITE,4,179,21,196
training_009.png,NORMAL,24,134,45,155
training_009.png,NORMAL,42,199,61,217
training_009.png,NORMAL,41,136,60,156
training_009.png,NORMAL,0,202,20,217
training_009.png,BITE,131,47,150,66
training_009.png,BITE,169,27,188,46
training_009.png,BITE,15,113,33,132
training_009.png,BITE,173,68,193,86
training_009.png,BITE,5,86,24,106
training_009.png,NORMAL,134,177,155,197
training_009.png,BITE,0,3,16,21
training_009.png,BITE,100,173,122,189
training_009.png,NORMAL,23,4,44,24
training_009.png,NORMAL,42,155,61,174
training_009.png,BITE,193,1,211,17
training_009.png,NORMAL,193,91,212,113
training_010.png,BITE,60,94,80,115
training_010.png,NORMAL,133,193,154,213
training_010.png,BITE,110,149,129,168
training_010.png,BITE,157,151,174,169
training_010.png,NORMAL,46,1,67,20
training_010.png,NORMAL,58,157,79,177
training_010.png,BITE,107,129,125,148
training_010.png,NORMAL,130,133,149,154
training_010.png,NORMAL,149,82,170,103
training_010.png,BITE,87,17,108,36
training_010.png,NORMAL,0,27,16,47
training_010.png,NORMAL,49,70,70,90
training_010.png,BITE,26,135,42,154
training_010.png,NORMAL,64,18,84,37
training_010.png,BITE,0,1,18,16
training_010.png,NORMAL,156,1,176,20
training_010.png,NORMAL,28,173,47,195
training_010.png,BITE,201,6,215,24
training_010.png,BITE,61,131,81,149
training_010.png,NORMAL,20,149,41,170
training_010.png,NORMAL,196,64,215,83
training_010.png,BITE,72,201,91,217
training_010.png,BITE,32,71,47,88
training_011.png,NORMAL,85,61,105,83
training_011.png,NORMAL,200,1,215,20
training_011.png,BITE,7,156,26,174
training_011.png,NORMAL,103,148,123,169
training_011.png,BITE,124,198,145,217
training_011.png,BITE,64,60,83,80
training_011.png,NORMAL,200,66,215,86
training_011.png,NORMAL,64,113,83,133
training_011.png,NORMAL,171,90,192,109
training_011.png,NORMAL,82,28,104,47
training_011.png,NORMAL,64,152,83,173
training_011.png,BITE,22,195,42,214
training_011.png,NORMAL,173,154,194,174
training_011.png,NORMAL,18,19,39,39
training_011.png,BITE,29,84,48,104
training_011.png,BITE,66,180,86,197
training_011.png,BITE,90,173,109,193
training_011.png,NORMAL,40,129,61,150
training_011.png,BITE,92,198,109,217
training_011.png,BITE,110,197,129,213
training_011.png,BITE,83,3,103,22
training_011.png,BITE,157,113,174,132
training_011.png,BITE,23,1,43,16
training_011.png,BITE,116,19,133,36
training_011.png,NORMAL,173,200,194,217
training_011.png,NORMAL,196,90,215,112
training_011.png,BITE,20,61,40,81
training_011.png,NORMAL,59,124,81,146
training_011.png,BITE,46,19,68,42
training_011.png,NORMAL,176,172,197,193
training_011.png,NORMAL,43,58,64,79
training_011.png,NORMAL,200,105,215,125
training_011.png,NORMAL,123,125,144,145
training_011.png,BITE,149,131,166,149
training_011.png,NORMAL,64,4,84,24
training_011.png,NORMAL,0,134,15,155
training_012.png,NORMAL,135,135,157,156
training_012.png,NORMAL,69,137,88,158
training_012.png,NORMAL,170,195,195,217
training_012.png,BITE,85,43,106,66
training_012.png,BITE,17,192,35,210
training_012.png,NORMAL,62,1,83,19
training_012.png,BITE,61,39,83,58
training_012.png,NORMAL,42,131,61,151
training_012.png,NORMAL,157,113,177,134
training_012.png,BITE,179,110,199,131
training_012.png,NORMAL,20,174,41,195
training_012.png,BITE,174,62,185,75
training_012.png,BITE,0,6,15,23
training_012.png,BITE,194,28,211,46
training_012.png,BITE,49,43,67,62
training_012.png,BITE,47,147,68,168
training_012.png,BITE,26,91,44,110
training_012.png,NORMAL,40,200,59,217
training_012.png,NORMAL,203,42,215,62
training_012.png,BITE,22,146,44,166
training_012.png,NORMAL,107,200,128,217
training_012.png,NORMAL,196,66,215,86
training_012.png,BITE,0,201,14,217
training_012.png,NORMAL,156,49,177,70
training_012.png,NORMAL,195,91,215,113
training_012.png,BITE,91,197,110,217
training_012.png,NORMAL,3,26,22,46
training_012.png,NORMAL,150,179,171,198
training_012.png,BITE,42,85,61,105
training_012.png,BITE,0,170,19,189
training_012.png,BITE,40,3,57,20
training_012.png,NORMAL,179,47,199,71
training_012.png,NORMAL,6,112,27,132
training_012.png,BITE,150,156,170,177
training_012.png,NORMAL,169,20,189,41
training_012.png,NORMAL,131,179,154,198
training_013.png,BITE,156,30,175,49
training_013.png,BITE,88,156,107,172
training_013.png,NORMAL,146,71,166,92
training_013.png,NORMAL,133,115,155,134
training_013.png,BITE,61,177,81,199
training_013.png,NORMAL,192,60,212,80
training_013.png,NORMAL,37,105,58,125
training_013.png,BITE,69,22,88,42
training_013.png,NORMAL,0,20,17,40
training_013.png,NORMAL,150,86,171,108
training_013.png,NORMAL,198,105,215,124
training_013.png,NORMAL,26,81,46,101
training_013.png,NORMAL,126,1,146,17
training_013.png,BITE,66,108,85,128
training_013.png,NORMAL,3,200,23,217
training_013.png,NORMAL,147,175,168,196
training_013.png,BITE,197,125,215,145
training_013.png,NORMAL,126,46,147,67
training_013.png,NORMAL,65,64,86,84
training_013.png,BITE,108,125,126,147
training_013.png,NORMAL,174,194,194,214
training_013.png,NORMAL,194,37,215,58
training_013.png,NORMAL,20,201,41,217
training_013.png,NORMAL,132,154,152,174
training_013.png,NORMAL,200,170,215,192
training_013.png,NORMAL,0,170,18,190
training_013.png,BITE,173,61,190,79
training_013.png,NORMAL,109,20,132,42
training_013.png,NORMAL,43,148,66,170
training_013.png,NORMAL,85,198,106,217
training_013.png,NORMAL,71,93,91,112
training_013.png,NORMAL,131,131,150,150
training_013.png,BITE,86,113,109,133
training_013.png,BITE,47,82,68,99
training_013.png,BITE,47,4,69,23
training_013.png,NORMAL,84,81,105,103
training_014.png,BITE,0,152,17,174
training_014.png,NORMAL,91,115,113,136
training_014.png,BITE,42,113,62,133
training_014.png,NORMAL,19,157,40,179
training_014.png,NORMAL,0,169,17,188
training_014.png,BITE,134,155,149,169
training_014.png,BITE,171,155,190,175
training_014.png,NORMAL,84,62,105,83
training_014.png,BITE,135,1,145,10
training_014.png,BITE,26,69,43,86
training_014.png,BITE,41,84,60,106
training_014.png,BITE,62,109,83,130
training_014.png,BITE,42,144,61,168
training_014.png,BITE,0,85,14,105
training_014.png,NORMAL,103,1,124,20
training_014.png,NORMAL,27,194,46,214
training_014.png,BITE,53,201,66,217
training_014.png,BITE,148,37,168,58
training_014.png,BITE,62,22,82,42
training_014.png,BITE,197,83,215,103
training_015.png,BITE,0,184,9,193
training_015.png,NORMAL,176,135,197,156
training_015.png,BITE,157,1,175,14
training_015.png,BITE,27,179,42,193
training_015.png,NORMAL,0,157,19,177
training_015.png,BITE,130,111,149,129
training_015.png,BITE,88,4,106,20
training_015.png,BITE,93,195,112,215
training_015.png,NORMAL,105,2,124,22
training_015.png,NORMAL,193,147,212,167
training_015.png,BITE,6,131,22,148
training_015.png,BITE,157,201,171,217
training_015.png,NORMAL,86,46,107,67
training_015.png,NORMAL,112,112,133,132
training_015.png,BITE,94,151,113,168
training_015.png,NORMAL,7,105,29,125
training_015.png,NORMAL,43,85,64,106
training_015.png,NORMAL,172,151,193,171
training_015.png,BITE,196,107,214,126
training_015.png,NORMAL,135,91,156,111
training_015.png,BITE,69,5,90,26
training_015.png,BITE,116,20,134,40
training_015.png,BITE,113,179,133,198
training_015.png,BITE,175,110,190,125
training_015.png,BITE,70,170,90,192
training_015.png,NORMAL,81,115,103,134
training_015.png,BITE,93,31,110,47
training_015.png,NORMAL,152,110,173,130
training_015.png,BITE,61,41,80,60
training_015.png,BITE,68,111,87,131
training_015.png,NORMAL,176,27,197,47
training_015.png,NORMAL,19,46,40,67
training_016.png,BITE,156,66,176,87
training_016.png,BITE,37,172,57,192
training_016.png,BITE,125,124,146,144
training_016.png,BITE,110,92,131,115
training_016.png,BITE,84,134,96,150
training_016.png,NORMAL,46,45,67,67
training_016.png,NORMAL,177,154,198,174
training_016.png,NORMAL,168,125,188,146
training_016.png,BITE,94,173,113,193
training_016.png,NORMAL,67,111,87,132
training_016.png,NORMAL,0,147,14,168
training_016.png,BITE,49,194,69,215
training_016.png,NORMAL,84,40,106,60
training_016.png,BITE,47,66,66,83
training_016.png,BITE,84,4,104,24
training_016.png,BITE,195,69,212,87
training_016.png,NORMAL,193,149,213,169
training_016.png,NORMAL,148,41,170,61
training_016.png,BITE,50,1,71,15
training_016.png,BITE,70,91,87,108
training_016.png,BITE,3,203,23,217
training_016.png,NORMAL,156,83,177,103
training_016.png,BITE,177,188,197,208
training_016.png,NORMAL,108,1,128,21
training_016.png,BITE,64,130,85,149
training_016.png,BITE,135,83,152,99
training_016.png,BITE,199,2,215,19
training_016.png,BITE,197,109,215,130
training_016.png,NORMAL,197,91,215,110
training_016.png,BITE,130,65,150,86
training_016.png,BITE,0,70,19,90
training_016.png,NORMAL,21,19,42,40
training_016.png,BITE,173,1,190,15
training_017.png,BITE,129,6,147,26
training_017.png,NORMAL,0,21,17,43
training_017.png,BITE,135,70,155,90
training_017.png,NORMAL,149,149,170,169
training_017.png,BITE,43,111,62,131
training_017.png,NORMAL,20,104,41,124
training_017.png,NORMAL,156,177,175,199
training_017.png,NORMAL,179,4,198,23
training_017.png,NORMAL,170,176,190,197
training_017.png,NORMAL,135,24,156,45
training_017.png,NORMAL,61,27,81,46
training_017.png,BITE,86,40,107,61
training_017.png,NORMAL,21,133,42,154
training_017.png,BITE,2,70,21,90
training_017.png,BITE,157,19,177,42
training_017.png,BITE,44,3,65,22
training_017.png,NORMAL,103,68,124,88
training_017.png,BITE,62,171,82,189
training_017.png,BITE,20,46,37,64
training_017.png,BITE,22,82,44,101
training_017.png,NORMAL,174,190,196,211
training_017.png,NORMAL,5,125,26,146
training_017.png,NORMAL,93,155,112,176
training_017.png,NORMAL,17,150,36,171
training_017.png,BITE,203,192,215,201
training_017.png,BITE,135,187,154,205
training_017.png,BITE,101,174,123,195
training_017.png,BITE,199,36,215,57
training_017.png,NORMAL,196,1,215,20
training_017.png,NORMAL,84,115,105,135
training_018.png,NORMAL,23,90,47,111
training_018.png,BITE,107,93,128,112
training_018.png,NORMAL,151,67,171,86
training_018.png,BITE,30,41,48,59
training_018.png,BITE,106,1,124,20
training_018.png,BITE,173,155,187,171
training_018.png,BITE,4,134,23,152
training_018.png,NORMAL,0,171,18,192
training_018.png,NORMAL,82,157,104,176
training_018.png,NORMAL,43,22,62,43
training_018.png,NORMAL,196,146,215,168
training_018.png,NORMAL,151,44,172,65
training_018.png,BITE,176,197,197,217
training_018.png,NORMAL,4,71,23,92
training_018.png,NORMAL,135,23,155,44
training_018.png,BITE,126,159,145,177
training_018.png,BITE,90,192,109,211
training_018.png,NORMAL,70,90,91,109
training_018.png,NORMAL,201,108,215,128
training_018.png,BITE,64,3,82,19
training_018.png,BITE,62,60,84,82
training_018.png,BITE,94,1,115,17
training_018.png,NORMAL,0,27,17,48
training_018.png,NORMAL,173,84,193,106
training_018.png,NORMAL,112,130,133,149
training_018.png,BITE,20,21,40,42
training_018.png,NORMAL,23,180,44,200
training_019.png,NORMAL,154,84,175,104
training_019.png,BITE,200,93,215,112
training_019.png,NORMAL,87,16,108,37
training_019.png,BITE,70,131,88,150
training_019.png,BITE,147,175,167,195
training_019.png,BITE,107,28,126,47
training_019.png,NORMAL,18,1,39,22
training_019.png,BITE,17,193,34,210
training_019.png,BITE,151,45,168,61
training_019.png,NORMAL,112,199,132,217
training_019.png,BITE,150,5,174,26
training_019.png,BITE,6,157,23,176
training_019.png,BITE,44,189,64,210
training_019.png,NORMAL,129,86,149,106
training_019.png,BITE,132,45,152,65
training_019.png,NORMAL,67,193,87,213
training_019.png,NORMAL,158,158,179,179
training_019.png,NORMAL,196,71,215,92
training_019.png,NORMAL,115,176,134,197
training_019.png,NORMAL,137,155,158,175
training_019.png,NORMAL,152,198,173,217
training_019.png,BITE,87,1,107,16
training_019.png,NORMAL,70,48,91,69
training_019.png,BITE,177,113,196,132
training_019.png,NORMAL,28,173,49,193
training_019.png,BITE,108,39,128,57
training_020.png,NORMAL,87,19,107,39
training_020.png,NORMAL,152,196,174,215
training_020.png,BITE,154,37,172,60
training_020.png,BITE,198,64,214,81
training_020.png,NORMAL,106,81,126,101
training_020.png,BITE,0,173,16,193
training_020.png,NORMAL,136,177,156,198
training_020.png,NORMAL,19,20,40,41
training_020.png,BITE,190,49,208,68
training_020.png,BITE,86,109,104,128
training_020.png,BITE,136,86,147,99
training_020.png,BITE,135,16,155,35
training_020.png,BITE,37,21,58,43
training_020.png,BITE,181,4,200,24
training_020.png,BITE,103,194,122,214
training_020.png,NORMAL,67,86,87,108
training_020.png,BITE,0,199,17,217
training_020.png,BITE,19,46,39,68
training_020.png,BITE,68,185,84,201
training_020.png,BITE,6,82,29,103
training_020.png,NORMAL,173,197,194,217
training_020.png,NORMAL,90,43,109,62
training_021.png,BITE,90,48,110,68
training_021.png,BITE,65,157,84,175
training_021.png,NORMAL,91,23,111,43
training_021.png,BITE,92,110,112,129
training_021.png,BITE,194,70,213,87
training_021.png,NORMAL,90,187,109,208
training_021.png,BITE,129,83,149,103
training_021.png,NORMAL,4,22,26,43
training_021.png,NORMAL,5,1,26,22
training_021.png,BITE,154,24,173,45
training_021.png,NORMAL,106,68,126,88
training_021.png,BITE,92,84,111,104
training_021.png,BITE,1,148,19,166
training_021.png,NORMAL,18,167,40,188
training_021.png,BITE,68,123,83,139
training_021.png,BITE,192,156,210,173
training_021.png,NORMAL,21,192,43,211
training_021.png,BITE,91,131,109,150
training_021.png,BITE,169,193,187,210
training_021.png,NORMAL,41,88,60,108
training_021.png,BITE,19,110,37,128
training_021.png,NORMAL,129,199,150,217
training_021.png,BITE,69,2,90,22
training_021.png,BITE,87,60,107,80
training_021.png,NORMAL,193,130,213,150
training_021.png,NORMAL,155,201,175,217
training_021.png,BITE,125,1,142,17
training_021.png,BITE,148,4,168,23
training_021.png,BITE,150,180,170,200
training_021.png,NORMAL,46,46,67,66
training_021.png,NORMAL,196,87,215,109
training_021.png,BITE,105,128,126,147
training_021.png,BITE,201,47,215,68
training_021.png,BITE,15,88,37,113
training_021.png,BITE,175,154,195,174
training_021.png,NORMAL,177,135,197,156
training_021.png,BITE,18,2,36,22
training_021.png,NORMAL,200,177,215,198
training_021.png,BITE,47,18,68,36
training_021.png,NORMAL,65,197,85,217
training_022.png,NORMAL,134,61,155,82
training_022.png,NORMAL,111,189,131,211
training_022.png,BITE,190,168,211,186
training_022.png,BITE,19,130,40,149
training_022.png,BITE,82,82,100,101
training_022.png,BITE,71,92,92,112
training_022.png,BITE,154,1,174,20
training_022.png,BITE,23,59,46,81
training_022.png,NORMAL,48,43,69,64
training_022.png,NORMAL,92,156,111,175
training_022.png,NORMAL,0,125,17,145
training_022.png,BITE,194,108,214,128
training_022.png,NORMAL,198,200,215,217
training_022.png,NORMAL,126,149,148,169
training_022.png,BITE,0,84,18,104
training_022.png,BITE,49,65,66,81
training_022.png,NORMAL,157,23,179,45
training_022.png,BITE,103,48,123,69
training_022.png,NORMAL,174,22,195,44
training_022.png,NORMAL,173,71,193,92
training_022.png,BITE,6,198,26,217
training_022.png,BITE,148,196,167,211
training_022.png,NORMAL,90,128,109,148
training_022.png,BITE,147,123,158,133
training_022.png,BITE,0,42,18,62
training_022.png,BITE,1,113,21,134
training_022.png,BITE,195,84,214,107
training_022.png,BITE,156,133,171,149
training_022.png,BITE,22,149,43,169
training_022.png,NORMAL,61,109,82,129
training_022.png,BITE,67,20,87,41
training_022.png,BITE,86,180,106,200
training_022.png,BITE,105,22,124,42
training_022.png,BITE,157,69,176,90
training_022.png,BITE,67,44,85,65
training_023.png,NORMAL,37,179,58,199
training_023.png,BITE,196,42,213,60
training_023.png,NORMAL,129,111,151,132
training_023.png,NORMAL,152,86,173,106
training_023.png,BITE,60,150,81,170
training_023.png,NORMAL,134,1,155,21
training_023.png,BITE,4,21,23,41
training_023.png,NORMAL,65,69,86,88
training_023.png,NORMAL,169,70,189,91
training_023.png,NORMAL,4,67,23,87
training_023.png,BITE,92,2,106,16
training_023.png,NORMAL,83,91,103,110
training_023.png,NORMAL,16,200,36,217
training_023.png,BITE,49,66,69,84
training_023.png,BITE,106,1,124,17
training_023.png,BITE,91,180,111,200
training_023.png,NORMAL,46,203,66,217
training_023.png,NORMAL,87,132,109,152
training_023.png,NORMAL,176,1,197,18
training_023.png,BITE,70,105,91,125
training_023.png,BITE,0,115,14,133
training_023.png,BITE,115,90,133,107
training_023.png,BITE,64,17,82,37
training_023.png,BITE,197,10,212,26
training_023.png,NORMAL,129,92,148,111
training_023.png,BITE,70,1,91,20
training_023.png,NORMAL,200,156,215,176
training_023.png,NORMAL,108,197,128,217
training_023.png,NORMAL,60,200,81,217
training_023.png,BITE,0,43,16,64
training_023.png,NORMAL,168,129,189,148
training_023.png,BITE,189,113,210,135
training_023.png,BITE,95,112,113,132
training_023.png,NORMAL,200,91,215,110
training_023.png,BITE,23,171,42,188
training_023.png,NORMAL,17,1,37,19
training_024.png,NORMAL,109,196,130,217
training_024.png,BITE,0,50,19,70
training_024.png,NORMAL,91,24,111,45
training_024.png,BITE,157,201,176,217
training_024.png,NORMAL,24,1,45,19
training_024.png,BITE,22,65,40,82
training_024.png,NORMAL,0,62,18,84
training_024.png,BITE,172,115,193,134
training_024.png,NORMAL,62,23,83,44
training_024.png,BITE,198,101,215,120
training_024.png,NORMAL,108,91,129,110
training_024.png,NORMAL,169,129,189,148
training_024.png,NORMAL,131,3,150,23
training_024.png,NORMAL,18,156,39,176
training_024.png,BITE,185,29,202,44
training_024.png,NORMAL,28,46,47,67
training_024.png,NORMAL,105,150,126,171
training_024.png,NORMAL,194,155,215,176
training_024.png,BITE,94,4,112,22
training_024.png,BITE,0,22,18,41
training_024.png,BITE,154,93,173,111
training_024.png,BITE,152,69,170,86
training_024.png,NORMAL,69,130,91,150
training_024.png,BITE,193,48,213,68
training_024.png,BITE,170,44,189,64
training_024.png,BITE,60,3,79,21
training_024.png,NORMAL,47,67,68,88
training_024.png,NORMAL,1,84,21,105
training_024.png,NORMAL,84,61,105,81
training_024.png,BITE,179,1,198,16
training_024.png,NORMAL,104,5,123,26
training_024.png,NORMAL,132,84,152,105
training_024.png,NORMAL,44,197,65,217
training_025.png,BITE,88,155,109,174
training_025.png,NORMAL,81,41,101,61
training_025.png,NORMAL,150,105,171,124
training_025.png,BITE,68,125,87,145
training_025.png,BITE,196,203,212,217
